Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
2025-03-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925007536/ex_789656.htm | nan
2025-03-04 | 8-K | https://www.sec.gov/Archives/edgar/data/1337298/000143774925006088/0001437749-25-006088.txt | nan
2025-02-28 | 8-K | https://www.sec.gov/Archives/edgar/data/1337298/000143774925005706/0001437749-25-005706.txt | nan
2025-02-28 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925005701/ex_784106.htm | nan
2025-02-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925004613/ex_780418.htm | nan
2025-01-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925002385/ex_773212.htm | nan
2025-01-03 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925000225/ex_762255.htm | nan
2024-12-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774924036858/ex_754737.htm | nan
2024-11-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774924034205/ex_718720.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925034252/ff20251111_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925034102/ff20250930_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925034099/ex_856002.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925031439/ff20251021_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925030236/ff20250930_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925030059/ff20250929_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925025926/ff20250630_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925025924/ex_825031.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925021742/ex_835553.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925020694/ex_831794.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925016124/ex_801893.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925011665/ff20250410_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925010900/ff20250401_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925010192/ff20241231_10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925009850/ff20241115_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925009362/ff20250326_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925007536/ex_789656.htm; https://www.sec.gov/Archives/edgar/data/1337298/000143774925006088/0001437749-25-006088.txt; https://www.sec.gov/Archives/edgar/data/1337298/000143774925005706/0001437749-25-005706.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925005701/ex_784106.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925004613/ex_780418.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925002385/ex_773212.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774925000225/ex_762255.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774924036858/ex_754737.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1337298/000143774924034205/ex_718720.htm,,,,,
FHTX,Foghorn Therapeutics Inc.,0001822462,Healthcare,Corporate event / guidance / financing,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025050683/fhtx-20251107.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025050683/fhtx-20251107.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049238/fhtx-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049236/fhtx-20251105.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025047322/fhtx-20251030.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000182246225000007/fhtx-20250902.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037606/fhtx-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037603/fhtx-20250805.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025033784/fhtx-20250627.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025031819/fhtx-20250617.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025025302/ex991earningspressrelease5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000119312525112091/d875647ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025021506/ex991pressreleasedatedmay1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025020257/ex993foghornaacrrecap2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014475/fhtx-20250324.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014136/fhtx-20250320.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014133/foghorn-424b5march2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010933/fhtx-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010916/ex991earningspressrelease3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025003385/a2025-02x03fhtxcorppres.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002469/foghorn-sx3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002468/s-82024evergreensharesjanu.htm; https://www.sec.gov/Archives/edgar/data/1822462/000162828025002466/0001628280-25-002466.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025001226/ex991pressreleaseissuedonj.htm; https://www.sec.gov/Archives/edgar/data/1822462/000162828024052539/0001628280-24-052539.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024051280/foghorncorppresentation1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024045000/ex991earningspressrelease1.htm,,TRUE,424B5; S-3; S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014133/foghorn-424b5march2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002469/foghorn-sx3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002468/s-82024evergreensharesjanu.htm,"Recent dilution-related filings: 424B5, S-3, S-8",,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025050683/fhtx-20251107.htm,"2025-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025050683/fhtx-20251107.htm | nan
2025-11-05 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049238/fhtx-20250930.htm | nan
2025-11-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049236/fhtx-20251105.htm | nan
2025-10-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025047322/fhtx-20251030.htm | nan
2025-09-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000182246225000007/fhtx-20250902.htm | nan
2025-08-05 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037606/fhtx-20250630.htm | nan
2025-08-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037603/fhtx-20250805.htm | nan
2025-07-01 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025033784/fhtx-20250627.htm | nan
2025-06-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025031819/fhtx-20250617.htm | nan
2025-05-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025025302/ex991earningspressrelease5.htm | nan
2025-05-05 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000119312525112091/d875647ddef14a.htm | nan
2025-05-01 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025021506/ex991pressreleasedatedmay1.htm | nan
2025-04-28 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025020257/ex993foghornaacrrecap2025.htm | nan
2025-03-24 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014475/fhtx-20250324.htm | nan
2025-03-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014136/fhtx-20250320.htm | nan
2025-03-20 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014133/foghorn-424b5march2025.htm | nan
2025-03-06 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010933/fhtx-20241231.htm | nan
2025-03-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010916/ex991earningspressrelease3.htm | nan
2025-02-03 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025003385/a2025-02x03fhtxcorppres.htm | nan
2025-01-24 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002469/foghorn-sx3.htm | nan
2025-01-24 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002468/s-82024evergreensharesjanu.htm | nan
2025-01-24 | 8-K | https://www.sec.gov/Archives/edgar/data/1822462/000162828025002466/0001628280-25-002466.txt | nan
2025-01-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025001226/ex991pressreleaseissuedonj.htm | nan
2024-12-30 | 8-K | https://www.sec.gov/Archives/edgar/data/1822462/000162828024052539/0001628280-24-052539.txt | nan
2024-12-16 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024051280/foghorncorppresentation1.htm | nan
2024-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024045000/ex991earningspressrelease1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025050683/fhtx-20251107.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049238/fhtx-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025049236/fhtx-20251105.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025047322/fhtx-20251030.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000182246225000007/fhtx-20250902.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037606/fhtx-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025037603/fhtx-20250805.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025033784/fhtx-20250627.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025031819/fhtx-20250617.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025025302/ex991earningspressrelease5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000119312525112091/d875647ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025021506/ex991pressreleasedatedmay1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025020257/ex993foghornaacrrecap2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014475/fhtx-20250324.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014136/fhtx-20250320.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025014133/foghorn-424b5march2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010933/fhtx-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025010916/ex991earningspressrelease3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025003385/a2025-02x03fhtxcorppres.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002469/foghorn-sx3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025002468/s-82024evergreensharesjanu.htm; https://www.sec.gov/Archives/edgar/data/1822462/000162828025002466/0001628280-25-002466.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828025001226/ex991pressreleaseissuedonj.htm; https://www.sec.gov/Archives/edgar/data/1822462/000162828024052539/0001628280-24-052539.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024051280/foghorncorppresentation1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1822462/000162828024045000/ex991earningspressrelease1.htm,,,,,
FLWS,"1-800-FLOWERS.COM, Inc.",0001084869,Consumer Cyclical,Corporate event / guidance / financing,2025-11-04,https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032896/flws20251103_8k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032896/flws20251103_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000035/flws-20250928.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032283/ex_878496.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000025/flws-20251022.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000017/flws-20250629.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925028327/ex_858981.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925015520/ex_813960.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925013070/flws20250425_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925002182/ex_772213.htm; https://www.sec.gov/Archives/edgar/data/1084869/000143774924037292/0001437749-24-037292.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032702/ex_740049.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032078/flws20241018_def14a.htm; https://www.sec.gov/Archives/edgar/data/1084869/000143774924031228/0001437749-24-031228.txt,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-04,https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032896/flws20251103_8k.htm,"2025-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032896/flws20251103_8k.htm | nan
2025-10-30 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000035/flws-20250928.htm | nan
2025-10-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032283/ex_878496.htm | nan
2025-10-23 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000025/flws-20251022.htm | nan
2025-09-05 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000017/flws-20250629.htm | nan
2025-09-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925028327/ex_858981.htm | nan
2025-05-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925015520/ex_813960.htm | nan
2025-04-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925013070/flws20250425_8k.htm | nan
2025-01-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925002182/ex_772213.htm | nan
2024-12-12 | 8-K | https://www.sec.gov/Archives/edgar/data/1084869/000143774924037292/0001437749-24-037292.txt | nan
2024-10-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032702/ex_740049.htm | nan
2024-10-25 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032078/flws20241018_def14a.htm | nan
2024-10-15 | 8-K | https://www.sec.gov/Archives/edgar/data/1084869/000143774924031228/0001437749-24-031228.txt | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032896/flws20251103_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000035/flws-20250928.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925032283/ex_878496.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000025/flws-20251022.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000108486925000017/flws-20250629.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925028327/ex_858981.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925015520/ex_813960.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925013070/flws20250425_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774925002182/ex_772213.htm; https://www.sec.gov/Archives/edgar/data/1084869/000143774924037292/0001437749-24-037292.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032702/ex_740049.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1084869/000143774924032078/flws20241018_def14a.htm; https://www.sec.gov/Archives/edgar/data/1084869/000143774924031228/0001437749-24-031228.txt,,,,,
FMST,Foremost Clean Energy Ltd.,0001935418,Basic Materials,TBD,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325007296/exh_991.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325007296/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325007182/f6k_110925.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325006769/f6k_102925.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325006679/f6k_102425.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325006250/f6k_100125.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325006080/f6k_092425.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325006013/f6k_092225.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325005925/f6k_091525.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325005710/f6k_090225.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325005682/f6k_083025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325005610/f6k_082725.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325005337/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325004574/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325004490/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325004340/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325004296/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325004106/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data//000117184325004004/fmst20250331_20f.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325003921/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325003821/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325003728/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325003575/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325003468/exh_991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325001157/fmst20250219_424b3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184324006793/fmst20241204_424b3.htm,,TRUE,424B3,https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325001157/fmst20250219_424b3.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184324006793/fmst20241204_424b3.htm,Recent dilution-related filings: 424B3,,,,TODO: parse 10-Q/10-K to compute runway,6-K,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325007296/exh_991.htm,"2025-11-13 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1935418/000117184325007296/exh_991.htm | nan
