Ticker,Company,CIK,event_date,event_type,event_tier,primary_source_url,secondary_source_url,Form,FilingDate,EventDate,DateOfReport,AccessionNo,FilingURL,FilingUrlTxt,PeriodOfReport,AcceptanceDateTime,HomepageURL,ItemsPresent,ItemsNormalized,EventType,EventTier,PrimarySourceURL,SecondarySourceURL,Tier,EventDate_canonical,PrimarySource,SecondarySource
NGNE,Neurogene Inc.,0001404644,2025-08-11,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000082/ngne-20250811.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000082-index.html,8-K,2025-08-11,2025-08-11,2025-08-11,0001404644-25-000082,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000082/ngne-20250811.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000082/ngne-20250811.htm,2025-08-11,2025-08-11 16:08:34,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000082-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000082/ngne-20250811.htm,,Tier-1,2025-08-11,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000082/ngne-20250811.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000082-index.html
NGNE,Neurogene Inc.,0001404644,2025-06-12,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000053/ngne-20250612.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000053-index.html,8-K,2025-06-12,2025-06-12,2025-06-12,0001404644-25-000053,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000053/ngne-20250612.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000053/ngne-20250612.htm,2025-06-12,2025-06-12 16:20:40,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000053-index.html,Item 5.02; Item 5.07; Item 9.01,Item 5.02; Item 5.07; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000053/ngne-20250612.htm,,Tier-1,2025-06-12,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000053/ngne-20250612.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000053-index.html
NGNE,Neurogene Inc.,0001404644,2025-06-30,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000070/ngne-20250630.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000070-index.html,8-K,2025-06-30,2025-06-30,2025-06-30,0001404644-25-000070,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000070/ngne-20250630.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000070/ngne-20250630.htm,2025-06-30,2025-06-30 16:02:07,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000070-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000070/ngne-20250630.htm,,Tier-1,2025-06-30,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000070/ngne-20250630.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000070-index.html
NGNE,Neurogene Inc.,0001404644,2025-06-09,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000049/ngne-20250609.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000049-index.html,8-K,2025-06-09,2025-06-09,2025-06-09,0001404644-25-000049,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000049/ngne-20250609.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000049/ngne-20250609.htm,2025-06-09,2025-06-09 07:25:28,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000049-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000049/ngne-20250609.htm,,Tier-1,2025-06-09,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000049/ngne-20250609.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000049-index.html
NPAC,New Providence Acquisition Corp. III/Cayman,0002048948,2025-06-11,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025053893/ea0245277-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-053893-index.html,8-K,2025-06-12,2025-06-11,2025-06-11,0001213900-25-053893,https://www.sec.gov/Archives/edgar/data/2048948/000121390025053893/ea0245277-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/000121390025053893/ea0245277-8k_newpro3.htm,2025-06-11,2025-06-12 17:00:52,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-053893-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025053893/ea0245277-8k_newpro3.htm,,Tier-1,2025-06-11,https://www.sec.gov/Archives/edgar/data/2048948/000121390025053893/ea0245277-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-053893-index.html
NGNE,Neurogene Inc.,0001404644,2025-05-09,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000044/ngne-20250509.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000044-index.html,8-K,2025-05-09,2025-05-09,2025-05-09,0001404644-25-000044,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000044/ngne-20250509.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000044/ngne-20250509.htm,2025-05-09,2025-05-09 07:30:59,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000044-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000044/ngne-20250509.htm,,Tier-1,2025-05-09,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000044/ngne-20250509.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000044-index.html
NPAC,New Providence Acquisition Corp. III/Cayman,0002048948,2025-04-25,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025038566/ea0240290-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-038566-index.html,8-K,2025-05-01,2025-04-25,2025-04-25,0001213900-25-038566,https://www.sec.gov/Archives/edgar/data/2048948/000121390025038566/ea0240290-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/000121390025038566/ea0240290-8k_newpro3.htm,2025-04-25,2025-05-01 17:27:34,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-038566-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025038566/ea0240290-8k_newpro3.htm,,Tier-1,2025-04-25,https://www.sec.gov/Archives/edgar/data/2048948/000121390025038566/ea0240290-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-038566-index.html
NGNE,Neurogene Inc.,0001404644,2025-04-14,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000029/ngne-20250414.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000029-index.html,8-K,2025-04-14,2025-04-14,2025-04-14,0001404644-25-000029,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000029/ngne-20250414.htm,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000029/ngne-20250414.htm,2025-04-14,2025-04-14 16:50:15,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000029-index.html,Item 1.01; Item 8.01; Item 9.01,Item 1.01; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000029/ngne-20250414.htm,,Tier-1,2025-04-14,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000029/ngne-20250414.htm,https://www.sec.gov/Archives/edgar/data/1404644/0001404644-25-000029-index.html
NPAC,New Providence Acquisition Corp. III/Cayman,0002048948,2025-04-25,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025035680/ea0239499-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-035680-index.html,8-K,2025-04-25,2025-04-25,2025-04-25,0001213900-25-035680,https://www.sec.gov/Archives/edgar/data/2048948/000121390025035680/ea0239499-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/000121390025035680/ea0239499-8k_newpro3.htm,2025-04-25,2025-04-25 17:29:45,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-035680-index.html,Item 1.01; Item 3.02; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2048948/000121390025035680/ea0239499-8k_newpro3.htm,,Tier-1,2025-04-25,https://www.sec.gov/Archives/edgar/data/2048948/000121390025035680/ea0239499-8k_newpro3.htm,https://www.sec.gov/Archives/edgar/data/2048948/0001213900-25-035680-index.html
NPB,NORTHPOINTE BANCSHARES INC,0001336706,2025-08-11,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025039628/npb-20250811.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-039628-index.html,8-K,2025-08-11,2025-08-11,2025-08-11,0001628280-25-039628,https://www.sec.gov/Archives/edgar/data/1336706/000162828025039628/npb-20250811.htm,https://www.sec.gov/Archives/edgar/data/1336706/000162828025039628/npb-20250811.htm,2025-08-11,2025-08-11 16:57:01,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-039628-index.html,Item 5.02; Item 9.01,Item 5.02; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025039628/npb-20250811.htm,,Tier-1,2025-08-11,https://www.sec.gov/Archives/edgar/data/1336706/000162828025039628/npb-20250811.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-039628-index.html
NPB,NORTHPOINTE BANCSHARES INC,0001336706,2025-10-21,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000133670625000006/npb-20251021.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001336706-25-000006-index.html,8-K,2025-10-21,2025-10-21,2025-10-21,0001336706-25-000006,https://www.sec.gov/Archives/edgar/data/1336706/000133670625000006/npb-20251021.htm,https://www.sec.gov/Archives/edgar/data/1336706/000133670625000006/npb-20251021.htm,2025-10-21,2025-10-21 17:03:27,https://www.sec.gov/Archives/edgar/data/1336706/0001336706-25-000006-index.html,Item 2.02; Item 7.01,Item 2.02; Item 7.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000133670625000006/npb-20251021.htm,,Tier-1,2025-10-21,https://www.sec.gov/Archives/edgar/data/1336706/000133670625000006/npb-20251021.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001336706-25-000006-index.html
NPB,NORTHPOINTE BANCSHARES INC,0001336706,2025-07-22,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025035578/npb-20250722.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-035578-index.html,8-K,2025-07-22,2025-07-22,2025-07-22,0001628280-25-035578,https://www.sec.gov/Archives/edgar/data/1336706/000162828025035578/npb-20250722.htm,https://www.sec.gov/Archives/edgar/data/1336706/000162828025035578/npb-20250722.htm,2025-07-22,2025-07-22 17:04:18,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-035578-index.html,Item 2.02; Item 7.01,Item 2.02; Item 7.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025035578/npb-20250722.htm,,Tier-1,2025-07-22,https://www.sec.gov/Archives/edgar/data/1336706/000162828025035578/npb-20250722.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-035578-index.html
NPB,NORTHPOINTE BANCSHARES INC,0001336706,2025-04-08,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025017013/npb-20250408.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-017013-index.html,8-K,2025-04-08,2025-04-08,2025-04-08,0001628280-25-017013,https://www.sec.gov/Archives/edgar/data/1336706/000162828025017013/npb-20250408.htm,https://www.sec.gov/Archives/edgar/data/1336706/000162828025017013/npb-20250408.htm,2025-04-08,2025-04-08 10:17:09,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-017013-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025017013/npb-20250408.htm,,Tier-1,2025-04-08,https://www.sec.gov/Archives/edgar/data/1336706/000162828025017013/npb-20250408.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-017013-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-11-04,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925033072/nref20251101_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-033072-index.html,8-K,2025-11-04,2025-11-04,2025-11-04,0001437749-25-033072,https://www.sec.gov/Archives/edgar/data/1786248/000143774925033072/nref20251101_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925033072/nref20251101_8k.htm,2025-11-04,2025-11-04 17:23:37,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-033072-index.html,Item 1.01; Item 3.03; Item 9.01; Item 8.01,Item 1.01; Item 3.03; Item 9.01; Item 8.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925033072/nref20251101_8k.htm,,Tier-1,2025-11-04,https://www.sec.gov/Archives/edgar/data/1786248/000143774925033072/nref20251101_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-033072-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-10-08,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030861/nref20251010_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030861-index.html,8-K,2025-10-10,2025-10-08,2025-10-08,0001437749-25-030861,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030861/nref20251010_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030861/nref20251010_8k.htm,2025-10-08,2025-10-10 16:15:30,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030861-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030861/nref20251010_8k.htm,,Tier-1,2025-10-08,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030861/nref20251010_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030861-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-10-01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030194/nref20250930_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030194-index.html,8-K,2025-10-01,2025-10-01,2025-10-01,0001437749-25-030194,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030194/nref20250930_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030194/nref20250930_8k.htm,2025-10-01,2025-10-01 17:07:13,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030194-index.html,Item 1.01; Item 3.03; Item 5.03; Item 8.01; Item 9.01,Item 1.01; Item 3.03; Item 5.03; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030194/nref20250930_8k.htm,,Tier-1,2025-10-01,https://www.sec.gov/Archives/edgar/data/1786248/000143774925030194/nref20250930_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-030194-index.html
NPB,NORTHPOINTE BANCSHARES INC,0001336706,2025-04-22,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025018893/npb-20250422.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-018893-index.html,8-K,2025-04-22,2025-04-22,2025-04-22,0001628280-25-018893,https://www.sec.gov/Archives/edgar/data/1336706/000162828025018893/npb-20250422.htm,https://www.sec.gov/Archives/edgar/data/1336706/000162828025018893/npb-20250422.htm,2025-04-22,2025-04-22 17:26:04,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-018893-index.html,Item 2.02,Item 2.02,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1336706/000162828025018893/npb-20250422.htm,,Tier-1,2025-04-22,https://www.sec.gov/Archives/edgar/data/1336706/000162828025018893/npb-20250422.htm,https://www.sec.gov/Archives/edgar/data/1336706/0001628280-25-018893-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-10-30,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925032287/nref20251030_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-032287-index.html,8-K,2025-10-30,2025-10-30,2025-10-30,0001437749-25-032287,https://www.sec.gov/Archives/edgar/data/1786248/000143774925032287/nref20251030_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925032287/nref20251030_8k.htm,2025-10-30,2025-10-30 08:00:13,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-032287-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925032287/nref20251030_8k.htm,,Tier-1,2025-10-30,https://www.sec.gov/Archives/edgar/data/1786248/000143774925032287/nref20251030_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-032287-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-07-31,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925024038/nref20250731_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-024038-index.html,8-K,2025-07-31,2025-07-31,2025-07-31,0001437749-25-024038,https://www.sec.gov/Archives/edgar/data/1786248/000143774925024038/nref20250731_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925024038/nref20250731_8k.htm,2025-07-31,2025-07-31 08:00:18,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-024038-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925024038/nref20250731_8k.htm,,Tier-1,2025-07-31,https://www.sec.gov/Archives/edgar/data/1786248/000143774925024038/nref20250731_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-024038-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-07-22,Financing,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925023653/nref20250727_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-023653-index.html,8-K,2025-07-28,2025-07-22,2025-07-22,0001437749-25-023653,https://www.sec.gov/Archives/edgar/data/1786248/000143774925023653/nref20250727_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925023653/nref20250727_8k.htm,2025-07-22,2025-07-28 16:16:17,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-023653-index.html,Item 1.01; Item 2.01; Item 9.01,Item 1.01; Item 2.01; Item 9.01,Financing,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925023653/nref20250727_8k.htm,,Tier-1,2025-07-22,https://www.sec.gov/Archives/edgar/data/1786248/000143774925023653/nref20250727_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-023653-index.html
NREF,"NexPoint Real Estate Finance, Inc.",0001786248,2025-05-01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925013974/nref20250501_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-013974-index.html,8-K,2025-05-01,2025-05-01,2025-05-01,0001437749-25-013974,https://www.sec.gov/Archives/edgar/data/1786248/000143774925013974/nref20250501_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/000143774925013974/nref20250501_8k.htm,2025-05-01,2025-05-01 08:15:19,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-013974-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1786248/000143774925013974/nref20250501_8k.htm,,Tier-1,2025-05-01,https://www.sec.gov/Archives/edgar/data/1786248/000143774925013974/nref20250501_8k.htm,https://www.sec.gov/Archives/edgar/data/1786248/0001437749-25-013974-index.html
RBB,RBB Bancorp,0001499422,2025-05-29,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925018802/rbb20250527_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-018802-index.html,8-K,2025-05-29,2025-05-29,2025-05-29,0001437749-25-018802,https://www.sec.gov/Archives/edgar/data/1499422/000143774925018802/rbb20250527_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925018802/rbb20250527_8k.htm,2025-05-29,2025-05-29 16:16:48,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-018802-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925018802/rbb20250527_8k.htm,,Tier-1,2025-05-29,https://www.sec.gov/Archives/edgar/data/1499422/000143774925018802/rbb20250527_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-018802-index.html
RBB,RBB Bancorp,0001499422,2025-04-17,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925012352/rbb20250418_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-012352-index.html,8-K,2025-04-18,2025-04-17,2025-04-17,0001437749-25-012352,https://www.sec.gov/Archives/edgar/data/1499422/000143774925012352/rbb20250418_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925012352/rbb20250418_8k.htm,2025-04-17,2025-04-18 14:19:12,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-012352-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925012352/rbb20250418_8k.htm,,Tier-1,2025-04-17,https://www.sec.gov/Archives/edgar/data/1499422/000143774925012352/rbb20250418_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-012352-index.html
RBB,RBB Bancorp,0001499422,2025-03-10,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1499422/000143774925006844/rbb20250310_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-006844-index.html,8-K,2025-03-10,2025-03-10,2025-03-10,0001437749-25-006844,https://www.sec.gov/Archives/edgar/data/1499422/000143774925006844/rbb20250310_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925006844/rbb20250310_8k.htm,2025-03-10,2025-03-10 16:34:09,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-006844-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1499422/000143774925006844/rbb20250310_8k.htm,,Tier-2,2025-03-10,https://www.sec.gov/Archives/edgar/data/1499422/000143774925006844/rbb20250310_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-006844-index.html
RBB,RBB Bancorp,0001499422,2025-07-21,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925023134/rbb20250519_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-023134-index.html,8-K,2025-07-22,2025-07-21,2025-07-21,0001437749-25-023134,https://www.sec.gov/Archives/edgar/data/1499422/000143774925023134/rbb20250519_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925023134/rbb20250519_8k.htm,2025-07-21,2025-07-21 19:37:43,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-023134-index.html,Item 2.02; Item 7.01; Item 8.01; Item 9.01,Item 2.02; Item 7.01; Item 8.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925023134/rbb20250519_8k.htm,,Tier-1,2025-07-21,https://www.sec.gov/Archives/edgar/data/1499422/000143774925023134/rbb20250519_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-023134-index.html
RBB,RBB Bancorp,0001499422,2025-10-20,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925031363/rbb20250912_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-031363-index.html,8-K,2025-10-21,2025-10-20,2025-10-20,0001437749-25-031363,https://www.sec.gov/Archives/edgar/data/1499422/000143774925031363/rbb20250912_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925031363/rbb20250912_8k.htm,2025-10-20,2025-10-20 17:53:48,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-031363-index.html,Item 2.02; Item 7.01; Item 8.01; Item 9.01,Item 2.02; Item 7.01; Item 8.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925031363/rbb20250912_8k.htm,,Tier-1,2025-10-20,https://www.sec.gov/Archives/edgar/data/1499422/000143774925031363/rbb20250912_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-031363-index.html
RBB,RBB Bancorp,0001499422,2025-01-16,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925001293/rbb20250116_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-001293-index.html,8-K,2025-01-17,2025-01-16,2025-01-16,0001437749-25-001293,https://www.sec.gov/Archives/edgar/data/1499422/000143774925001293/rbb20250116_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925001293/rbb20250116_8k.htm,2025-01-16,2025-01-16 21:35:20,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-001293-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925001293/rbb20250116_8k.htm,,Tier-1,2025-01-16,https://www.sec.gov/Archives/edgar/data/1499422/000143774925001293/rbb20250116_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-001293-index.html
RBB,RBB Bancorp,0001499422,2025-04-28,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925013395/rbb20250307_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-013395-index.html,8-K,2025-04-29,2025-04-28,2025-04-28,0001437749-25-013395,https://www.sec.gov/Archives/edgar/data/1499422/000143774925013395/rbb20250307_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/000143774925013395/rbb20250307_8k.htm,2025-04-28,2025-04-28 19:55:55,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-013395-index.html,Item 2.02; Item 7.01; Item 9.01,Item 2.02; Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1499422/000143774925013395/rbb20250307_8k.htm,,Tier-1,2025-04-28,https://www.sec.gov/Archives/edgar/data/1499422/000143774925013395/rbb20250307_8k.htm,https://www.sec.gov/Archives/edgar/data/1499422/0001437749-25-013395-index.html
